Sample in Buffer	Sample in Window	ADC4_D
232	232	-365	
233	233	-1034	
234	234	-621	
235	235	-1055	
236	236	-921	
237	237	-932	
238	238	-1016	
239	239	-877	
240	240	-1099	
241	241	-797	
242	242	-1056	
243	243	-683	
244	244	-929	
245	245	-456	
246	246	-634	
247	247	-199	
248	248	-244	
249	249	66	
250	250	286	
251	251	602	
252	252	799	
253	253	1228	
254	254	1501	
255	255	1876	
256	256	2276	
257	257	2587	
258	258	2980	
259	259	3275	
260	260	3655	
261	261	3745	
262	262	3943	
263	263	3778	
264	264	3598	
265	265	3198	
266	266	2567	
267	267	1888	
268	268	899	
269	269	-402	
270	270	-1730	
271	271	-3044	
272	272	-4087	
273	273	-5026	
274	274	-5660	
275	275	-5867	
276	276	-5648	
277	277	-4913	
278	278	-3775	
279	279	-2260	
280	280	-554	
281	281	1104	
282	282	2533	
283	283	3566	
284	284	3906	
285	285	3708	
286	286	2700	
287	287	1088	
288	288	-851	
289	289	-2495	
290	290	-3504	
291	291	-3556	
292	292	-2637	
293	293	-1041	
294	294	739	
295	295	2462	
296	296	3449	
297	297	3542	
298	298	2450	
299	299	704	
300	300	-1250	
301	301	-2415	
302	302	-2364	
303	303	-1054	
304	304	615	
305	305	2312	
306	306	3085	
307	307	2728	
308	308	1259	
309	309	-657	
310	310	-1993	
311	311	-1901	
312	312	-414	
313	313	1304	
314	314	2467	
315	315	2404	
316	316	1004	
317	317	-907	
318	318	-1907	
319	319	-1320	
320	320	255	
321	321	1763	
322	322	2118	
323	323	951	
324	324	-940	
325	325	-1947	
326	326	-1270	
327	327	387	
328	328	1669	
329	329	1391	
330	330	-188	
331	331	-1734	
332	332	-1657	
333	333	-177	
334	334	1192	
335	335	1189	
336	336	-328	
337	337	-1909	
338	338	-1576	
339	339	-14	
340	340	1201	
341	341	583	
342	342	-1116	
343	343	-1975	
344	344	-802	
345	345	782	
346	346	986	
347	347	-568	
348	348	-1822	
349	349	-1065	
350	350	629	
351	351	1058	
352	352	-389	
353	353	-1615	
354	354	-890	
355	355	792	
356	356	851	
357	357	-727	
358	358	-1527	
359	359	-171	
360	360	1144	
361	361	554	
362	362	-1109	
363	363	-955	
364	364	741	
365	365	1149	
366	366	-509	
367	367	-1227	
368	368	224	
369	369	1371	
370	370	215	
371	371	-1113	
372	372	-58	
373	373	1434	
374	374	524	
375	375	-1056	
376	376	-131	
377	377	1351	
378	378	531	
379	379	-898	
380	380	117	
381	381	1429	
382	382	247	
383	383	-1011	
384	384	427	
385	385	1292	
386	386	-128	
387	387	-851	
388	388	906	
389	389	990	
390	390	-784	
391	391	-360	
392	392	1307	
393	393	232	
394	394	-1078	
395	395	573	
396	396	1052	
397	397	-823	
398	398	-435	
399	399	1061	
400	400	-182	
401	401	-977	
402	402	687	
403	403	519	
404	404	-1180	
405	405	129	
406	406	807	
407	407	-998	
408	408	-372	
409	409	929	
410	410	-799	
411	411	-803	
412	412	757	
413	413	-402	
414	414	-1018	
415	415	758	
416	416	-442	
417	417	-1071	
418	418	608	
419	419	-270	
420	420	-1134	
421	421	756	
422	422	-357	
423	423	-1048	
424	424	757	
425	425	-468	
426	426	-851	
427	427	913	
428	428	-710	
429	429	-373	
430	430	875	
431	431	-862	
432	432	-19	
433	433	720	
434	434	-968	
435	435	625	
436	436	350	
437	437	-781	
438	438	1030	
439	439	-271	
440	440	-170	
441	441	1063	
442	442	-672	
443	443	641	
444	444	618	
445	445	-501	
446	446	1314	
447	447	-171	
448	448	411	
449	449	1104	
450	450	-477	
451	451	1216	
452	452	172	
453	453	365	
454	454	1222	
455	455	-364	
456	456	1258	
457	457	142	
458	458	472	
459	459	954	
460	460	-224	
461	461	1375	
462	462	-153	
463	463	746	
464	464	574	
465	465	-126	
466	466	1027	
467	467	-521	
468	468	954	
469	469	-199	
470	470	367	
471	471	262	
472	472	-306	
473	473	621	
474	474	-711	
475	475	683	
476	476	-737	
477	477	364	
478	478	-608	
479	479	-118	
480	480	-246	
481	481	-608	
482	482	-118	
483	483	-1011	
484	484	-84	
485	485	-1082	
486	486	-272	
487	487	-1208	
488	488	-574	
489	489	-1144	
490	490	-763	
491	491	-1064	
492	492	-968	
493	493	-1008	
494	494	-1057	
495	495	-969	
496	496	-1076	
497	497	-803	
498	498	-976	
499	499	-706	
500	500	-935	
501	501	-547	
502	502	19	
503	503	2092	
504	504	2147	
505	505	-7	
506	506	326	
507	507	-215	
508	508	-1941	
509	509	-2399	
510	510	-1603	
511	511	-993	
512	512	-1315	
513	513	-1110	
514	514	-2406	
515	515	-3597	
516	516	-2374	
517	517	-1096	
518	518	-603	
519	519	-1156	
520	520	-1683	
521	521	154	
522	522	1554	
523	523	1948	
524	524	1530	
525	525	2909	
526	526	2701	
527	527	2861	
528	528	3707	
529	529	2374	
530	530	3208	
531	531	3805	
532	532	3231	
533	533	1011	
534	534	460	
535	535	741	
536	536	990	
537	537	-84	
538	538	-2386	
539	539	-2590	
540	540	-2104	
541	541	-2113	
542	542	-1042	
543	543	-1044	
544	544	-2125	
545	545	-2796	
546	546	-1878	
547	547	-1926	
548	548	-2592	
549	549	-101	
550	550	1518	
551	551	822	
552	552	1276	
553	553	2778	
554	554	563	
555	555	-203	
556	556	0	
557	557	495	
558	558	1683	
559	559	1252	
560	560	754	
561	561	1220	
562	562	492	
563	563	-858	
564	564	23	
565	565	-185	
566	566	-406	
567	567	-414	
568	568	-932	
569	569	-901	
570	570	207	
571	571	787	
572	572	-523	
573	573	-727	
574	574	-193	
575	575	155	
576	576	932	
577	577	-152	
578	578	141	
579	579	-279	
580	580	-490	
581	581	-1042	
582	582	-2033	
583	583	-1745	
584	584	-487	
585	585	717	
586	586	1295	
587	587	1012	
588	588	-944	
589	589	-1093	
590	590	-2805	
591	591	-1006	
592	592	-1006	
593	593	273	
594	594	3569	
595	595	2896	
596	596	1341	
597	597	372	
598	598	1500	
599	599	1212	
600	600	823	
601	601	853	
602	602	806	
603	603	64	
604	604	-739	
605	605	1938	
606	606	2630	
607	607	1679	
608	608	699	
609	609	-32	
610	610	-571	
611	611	-111	
612	612	-233	
613	613	-1576	
614	614	174	
615	615	1133	
616	616	-282	
617	617	2308	
618	618	2649	
619	619	-188	
620	620	-545	
621	621	-1480	
622	622	22	
623	623	-1782	
624	624	-1793	
625	625	-889	
626	626	-1226	
627	627	-109	
628	628	-1517	
629	629	-2376	
630	630	-1987	
631	631	-662	
632	632	-571	
633	633	-2298	
634	634	-2989	
635	635	-2336	
636	636	-1247	
637	637	736	
638	638	1404	
639	639	1332	
640	640	1623	
641	641	1651	
642	642	226	
643	643	1175	
644	644	1458	
645	645	-174	
646	646	-674	
647	647	-1519	
648	648	-2473	
649	649	-1425	
650	650	-2035	
651	651	-1887	
652	652	1048	
653	653	1768	
654	654	4042	
655	655	5491	
656	656	5339	
657	657	5896	
658	658	3317	
659	659	2142	
660	660	1532	
661	661	-903	
662	662	-1292	
663	663	-2003	
664	664	-2184	
665	665	-297	
666	666	-156	
667	667	-914	
668	668	320	
669	669	453	
670	670	591	
671	671	1793	
672	672	2649	
673	673	2024	
674	674	915	
675	675	-1369	
676	676	-2311	
677	677	-986	
678	678	-549	
679	679	-1316	
680	680	-2514	
681	681	-2313	
682	682	-1113	
683	683	-1604	
684	684	-664	
685	685	-1813	
686	686	-1949	
687	687	-46	
688	688	-1849	
689	689	-1922	
690	690	-3039	
691	691	93	
692	692	1324	
693	693	-139	
694	694	2142	
695	695	1639	
696	696	-141	
697	697	633	
698	698	246	
699	699	-484	
700	700	-737	
701	701	-1286	
702	702	-628	
703	703	1535	
704	704	2624	
705	705	593	
706	706	649	
707	707	840	
708	708	570	
709	709	483	
710	710	1076	
711	711	1554	
712	712	-301	
713	713	-670	
714	714	782	
715	715	3418	
716	716	2533	
717	717	2292	
718	718	2122	
719	719	-646	
720	720	-864	
721	721	-2434	
722	722	-1045	
723	723	-31	
724	724	973	
725	725	1209	
726	726	180	
727	727	-1038	
728	728	-1091	
729	729	-1256	
730	730	-1220	
731	731	-1063	
732	732	-1369	
733	733	317	
734	734	314	
735	735	335	
736	736	-501	
737	737	-964	
738	738	544	
739	739	570	
740	740	-130	
741	741	-533	
742	742	-506	
743	743	-630	
744	744	-295	
745	745	-185	
746	746	-1511	
747	747	-633	
748	748	-92	
749	749	-542	
750	750	274	
751	751	1518	
752	752	1412	
753	753	1000	
754	754	-434	
755	755	-892	
756	756	1357	
757	757	464	
758	758	712	
759	759	2701	
760	760	2468	
761	761	272	
762	762	511	
763	763	-281	
764	764	-1945	
765	765	-2505	
766	766	-1609	
767	767	-1061	
768	768	-1424	
769	769	-1039	
770	770	-2478	
771	771	-3726	
772	772	-2423	
773	773	-1143	
774	774	-668	
775	775	-1318	
776	776	-1871	
777	777	88	
778	778	1448	
779	779	1995	
780	780	1309	
781	781	3102	
782	782	1576	
783	783	1357	
784	784	931	
785	785	177	
786	786	511	
787	787	-614	
788	788	129	
789	789	-934	
790	790	-224	
791	791	-1095	
792	792	-391	
793	793	-933	
794	794	-632	
795	795	-993	
796	796	-889	
797	797	-957	
798	798	-997	
799	799	-903	
800	800	-1077	
801	801	-827	
802	802	-985	
803	803	-563	
804	804	-851	
805	805	-464	
806	806	-612	
807	807	-239	
808	808	-323	
809	809	150	
810	810	185	
811	811	655	
812	812	750	
813	813	1201	
814	814	1533	
815	815	1926	
816	816	2266	
817	817	2604	
818	818	2978	
819	819	3368	
820	820	3647	
821	821	3758	
822	822	3807	
823	823	3768	
824	824	3654	
825	825	3187	
826	826	2663	
827	827	1821	
828	828	851	
829	829	-401	
830	830	-1606	
831	831	-3062	
832	832	-4163	
833	833	-5133	
834	834	-5628	
835	835	-5868	
836	836	-5554	
837	837	-4975	
838	838	-3747	
839	839	-2296	
840	840	-516	
841	841	1015	
842	842	2514	
843	843	3472	
844	844	3948	
845	845	3722	
846	846	2682	
847	847	1059	
848	848	-750	
849	849	-2460	
850	850	-3434	
851	851	-3509	
852	852	-2620	
853	853	-901	
854	854	861	
855	855	2443	
856	856	3432	
857	857	3569	
858	858	2539	
859	859	810	
860	860	-1158	
861	861	-2380	
862	862	-2310	
863	863	-1175	
864	864	674	
865	865	2244	
866	866	3132	
867	867	2716	
868	868	1201	
869	869	-707	
870	870	-1937	
871	871	-1800	
872	872	-469	
873	873	1276	
874	874	2491	
875	875	2449	
876	876	962	
877	877	-870	
878	878	-1956	
879	879	-1331	
880	880	305	
881	881	1691	
882	882	2105	
883	883	960	
884	884	-867	
885	885	-1939	
886	886	-1275	
887	887	422	
888	888	1609	
889	889	1362	
890	890	-136	
891	891	-1726	
892	892	-1684	
893	893	-190	
894	894	1236	
895	895	1205	
896	896	-322	
897	897	-1795	
898	898	-1576	
899	899	92	
900	900	1266	
901	901	638	
902	902	-1057	
903	903	-1985	
904	904	-801	
905	905	876	
906	906	964	
907	907	-570	
908	908	-1724	
909	909	-983	
910	910	616	
911	911	1060	
912	912	-429	
913	913	-1691	
914	914	-793	
915	915	860	
916	916	917	
917	917	-641	
918	918	-1625	
919	919	-189	
920	920	1243	
921	921	607	
922	922	-1069	
923	923	-985	
924	924	777	
925	925	1189	
926	926	-407	
927	927	-1220	
928	928	246	
929	929	1478	
930	930	220	
931	931	-1179	
932	932	-86	
933	933	1390	
934	934	472	
935	935	-1060	
936	936	-128	
937	937	1344	
938	938	521	
939	939	-972	
940	940	125	
941	941	1467	
942	942	292	
943	943	-994	
944	944	508	
945	945	1409	
946	946	-103	
947	947	-831	
948	948	922	
949	949	1060	
950	950	-737	
951	951	-428	
952	952	1288	
953	953	148	
954	954	-1031	
955	955	521	
956	956	1059	
957	957	-788	
958	958	-306	
959	959	1131	
960	960	-151	
961	961	-1057	
962	962	770	
963	963	501	
964	964	-1228	
965	965	173	
966	966	904	
967	967	-1068	
968	968	-432	
969	969	874	
970	970	-757	
971	971	-799	
972	972	899	
973	973	-453	
974	974	-944	
975	975	791	
976	976	-413	
977	977	-1029	
978	978	674	
979	979	-326	
980	980	-1127	
981	981	758	
982	982	-405	
983	983	-1011	
984	984	768	
985	985	-500	
986	986	-795	
987	987	900	
988	988	-783	
989	989	-478	
990	990	855	
991	991	-957	
992	992	107	
993	993	785	
994	994	-876	
995	995	610	
996	996	451	
997	997	-706	
998	998	1053	
999	999	-219	
1000	1000	-126	
1001	1001	1138	
1002	1002	-630	
1003	1003	689	
1004	1004	673	
1005	1005	-538	
1006	1006	1345	
1007	1007	-200	
1008	1008	438	
1009	1009	1113	
1010	1010	-410	
1011	1011	1246	
1012	1012	206	
1013	1013	353	
1014	1014	1208	
1015	1015	-379	
1016	1016	1220	
1017	1017	193	
1018	1018	439	
1019	1019	989	
1020	1020	-203	
1021	1021	1279	
1022	1022	-84	
1023	1023	715	
1024	1024	514	
1025	1025	-69	
1026	1026	1017	
1027	1027	-443	
1028	1028	1001	
1029	1029	-229	
1030	1030	365	
1031	1031	319	
1032	1032	-292	
1033	1033	677	
1034	1034	-750	
1035	1035	688	
1036	1036	-732	
1037	1037	352	
1038	1038	-618	
1039	1039	-102	
1040	1040	-193	
1041	1041	-622	
1042	1042	-151	
1043	1043	-1008	
1044	1044	-109	
1045	1045	-1188	
1046	1046	-343	
1047	1047	-1193	
1048	1048	-486	
1049	1049	-1080	
1050	1050	-723	
1051	1051	-1030	
1052	1052	-904	
1053	1053	-989	
1054	1054	-1064	
1055	1055	-964	
1056	1056	-1131	
1057	1057	-716	
1058	1058	-1050	
1059	1059	-802	
1060	1060	-944	
1061	1061	-571	
1062	1062	25	
1063	1063	2068	
1064	1064	2115	
1065	1065	56	
1066	1066	407	
1067	1067	-237	
1068	1068	-1871	
1069	1069	-2397	
1070	1070	-1639	
1071	1071	-1099	
1072	1072	-1313	
1073	1073	-1043	
1074	1074	-2420	
1075	1075	-3739	
1076	1076	-2489	
1077	1077	-1029	
1078	1078	-609	
1079	1079	-1138	
1080	1080	-1730	
1081	1081	185	
1082	1082	1596	
1083	1083	1968	
1084	1084	1485	
1085	1085	3019	
1086	1086	2770	
1087	1087	2946	
1088	1088	3662	
1089	1089	2358	
1090	1090	3208	
1091	1091	3793	
1092	1092	3282	
1093	1093	976	
1094	1094	382	
1095	1095	796	
1096	1096	914	
1097	1097	-197	
1098	1098	-2357	
1099	1099	-2655	
1100	1100	-2113	
1101	1101	-2112	
1102	1102	-963	
1103	1103	-1068	
1104	1104	-2112	
1105	1105	-2807	
1106	1106	-1807	
1107	1107	-1839	
1108	1108	-2630	
1109	1109	-66	
1110	1110	1604	
1111	1111	770	
1112	1112	1277	
1113	1113	2737	
1114	1114	450	
1115	1115	-167	
1116	1116	26	
1117	1117	546	
1118	1118	1625	
1119	1119	1193	
1120	1120	729	
1121	1121	1301	
1122	1122	522	
1123	1123	-900	
1124	1124	-48	
1125	1125	-237	
1126	1126	-368	
1127	1127	-456	
1128	1128	-956	
1129	1129	-946	
1130	1130	105	
1131	1131	724	
1132	1132	-550	
1133	1133	-731	
1134	1134	-207	
1135	1135	234	
1136	1136	1058	
1137	1137	-244	
1138	1138	172	
1139	1139	-241	
1140	1140	-577	
1141	1141	-1025	
1142	1142	-2053	
1143	1143	-1825	
1144	1144	-441	
1145	1145	606	
1146	1146	1245	
1147	1147	927	
1148	1148	-1026	
1149	1149	-1108	
1150	1150	-2768	
1151	1151	-1018	
1152	1152	-1001	
1153	1153	326	
1154	1154	3552	
1155	1155	2839	
1156	1156	1316	
1157	1157	289	
1158	1158	1458	
1159	1159	1215	
1160	1160	818	
1161	1161	915	
1162	1162	878	
1163	1163	-20	
1164	1164	-863	
1165	1165	1895	
1166	1166	2596	
1167	1167	1769	
1168	1168	792	
1169	1169	22	
1170	1170	-476	
1171	1171	-126	
1172	1172	-182	
1173	1173	-1569	
1174	1174	197	
1175	1175	1059	
1176	1176	-304	
1177	1177	2343	
1178	1178	2650	
1179	1179	-190	
1180	1180	-533	
1181	1181	-1580	
1182	1182	81	
1183	1183	-1662	
1184	1184	-1791	
1185	1185	-789	
1186	1186	-1194	
1187	1187	-205	
1188	1188	-1501	
1189	1189	-2484	
1190	1190	-1999	
1191	1191	-617	
1192	1192	-529	
1193	1193	-2328	
1194	1194	-3069	
1195	1195	-2353	
1196	1196	-1260	
1197	1197	698	
1198	1198	1435	
1199	1199	1314	
1200	1200	1573	
1201	1201	1646	
1202	1202	237	
1203	1203	1074	
1204	1204	1448	
1205	1205	-155	
1206	1206	-665	
1207	1207	-1538	
1208	1208	-2521	
1209	1209	-1335	
1210	1210	-1986	
1211	1211	-1849	
1212	1212	1097	
1213	1213	1815	
1214	1214	4012	
1215	1215	5552	
1216	1216	5362	
1217	1217	5825	
1218	1218	3323	
1219	1219	2178	
1220	1220	1585	
1221	1221	-792	
1222	1222	-1352	
1223	1223	-1832	
1224	1224	-2118	
1225	1225	-219	
1226	1226	-246	
1227	1227	-902	
1228	1228	406	
1229	1229	486	
1230	1230	707	
1231	1231	1771	
1232	1232	2660	
1233	1233	2062	
1234	1234	866	
1235	1235	-1326	
1236	1236	-2305	
1237	1237	-1089	
1238	1238	-537	
1239	1239	-1401	
1240	1240	-2551	
1241	1241	-2318	
1242	1242	-1148	
1243	1243	-1568	
1244	1244	-570	
1245	1245	-1729	
1246	1246	-1891	
1247	1247	-177	
1248	1248	-1873	
1249	1249	-1972	
1250	1250	-3078	
1251	1251	87	
1252	1252	1262	
1253	1253	-124	
1254	1254	2212	
1255	1255	1542	
1256	1256	-101	
1257	1257	668	
1258	1258	304	
1259	1259	-406	
1260	1260	-813	
1261	1261	-1281	
1262	1262	-567	
1263	1263	1535	
1264	1264	2706	
1265	1265	579	
1266	1266	731	
1267	1267	799	
1268	1268	493	
1269	1269	439	
1270	1270	1077	
1271	1271	1531	
1272	1272	-291	
1273	1273	-681	
1274	1274	782	
1275	1275	3387	
1276	1276	2572	
1277	1277	2405	
1278	1278	1970	
1279	1279	-674	
1280	1280	-851	
1281	1281	-2473	
1282	1282	-1066	
1283	1283	-15	
1284	1284	961	
1285	1285	1167	
1286	1286	143	
1287	1287	-1059	
1288	1288	-1124	
1289	1289	-1228	
1290	1290	-1180	
1291	1291	-981	
1292	1292	-1405	
1293	1293	275	
1294	1294	355	
1295	1295	357	
1296	1296	-633	
1297	1297	-960	
1298	1298	416	
1299	1299	508	
1300	1300	-82	
1301	1301	-423	
1302	1302	-557	
1303	1303	-714	
1304	1304	-311	
1305	1305	-108	
1306	1306	-1635	
1307	1307	-662	
1308	1308	-24	
1309	1309	-550	
1310	1310	339	
1311	1311	1571	
1312	1312	1357	
1313	1313	993	
1314	1314	-493	
1315	1315	-902	
1316	1316	1441	
1317	1317	497	
1318	1318	776	
1319	1319	2677	
1320	1320	2463	
1321	1321	262	
1322	1322	536	
1323	1323	-231	
1324	1324	-1916	
1325	1325	-2385	
1326	1326	-1628	
1327	1327	-1124	
1328	1328	-1382	
1329	1329	-1032	
1330	1330	-2468	
1331	1331	-3691	
1332	1332	-2575	
1333	1333	-1164	
1334	1334	-629	
1335	1335	-1300	
1336	1336	-1814	
1337	1337	100	
1338	1338	1439	
1339	1339	2083	
1340	1340	1403	
1341	1341	3071	
1342	1342	1661	
1343	1343	1486	
1344	1344	963	
1345	1345	234	
1346	1346	363	
1347	1347	-613	
1348	1348	222	
1349	1349	-982	
1350	1350	-135	
1351	1351	-1074	
1352	1352	-350	
1353	1353	-1039	
1354	1354	-766	
1355	1355	-1037	
1356	1356	-885	
1357	1357	-877	
1358	1358	-998	
1359	1359	-812	
1360	1360	-1079	
1361	1361	-709	
1362	1362	-1051	
1363	1363	-771	
1364	1364	-902	
1365	1365	-405	
1366	1366	-561	
1367	1367	-123	
1368	1368	-291	
1369	1369	77	
1370	1370	261	
1371	1371	615	
1372	1372	775	
1373	1373	1210	
1374	1374	1419	
1375	1375	1960	
1376	1376	2207	
1377	1377	2586	
1378	1378	3041	
1379	1379	3241	
1380	1380	3567	
1381	1381	3745	
1382	1382	3894	
1383	1383	3746	
1384	1384	3711	
1385	1385	3194	
1386	1386	2619	
1387	1387	1817	
1388	1388	864	
1389	1389	-499	
1390	1390	-1743	
1391	1391	-2974	
1392	1392	-4114	
1393	1393	-5114	
1394	1394	-5594	
1395	1395	-5888	
1396	1396	-5647	
1397	1397	-4939	
1398	1398	-3788	
1399	1399	-2394	
1400	1400	-534	
1401	1401	1002	
1402	1402	2544	
1403	1403	3442	
1404	1404	3902	
1405	1405	3811	
1406	1406	2636	
1407	1407	951	
1408	1408	-889	
1409	1409	-2590	
1410	1410	-3466	
1411	1411	-3537	
1412	1412	-2649	
1413	1413	-965	
1414	1414	816	
1415	1415	2492	
1416	1416	3479	
1417	1417	3560	
1418	1418	2446	
1419	1419	736	
1420	1420	-1195	
1421	1421	-2277	
1422	1422	-2296	
1423	1423	-1061	
1424	1424	636	
1425	1425	2294	
1426	1426	3132	
1427	1427	2799	
1428	1428	1204	
1429	1429	-625	
1430	1430	-1893	
1431	1431	-1763	
1432	1432	-434	
1433	1433	1330	
1434	1434	2509	
1435	1435	2415	
1436	1436	1026	
1437	1437	-938	
1438	1438	-1910	
1439	1439	-1451	
1440	1440	213	
1441	1441	1724	
1442	1442	2157	
1443	1443	904	
1444	1444	-896	
1445	1445	-1963	
1446	1446	-1219	
1447	1447	459	
1448	1448	1644	
1449	1449	1394	
1450	1450	-236	
1451	1451	-1872	
1452	1452	-1625	
1453	1453	-235	
1454	1454	1145	
1455	1455	1199	
1456	1456	-287	
1457	1457	-1888	
1458	1458	-1660	
1459	1459	-12	
1460	1460	1214	
1461	1461	655	
1462	1462	-1124	
1463	1463	-1905	
1464	1464	-849	
1465	1465	841	
1466	1466	919	
1467	1467	-606	
1468	1468	-1826	
1469	1469	-976	
1470	1470	615	
1471	1471	1045	
1472	1472	-463	
1473	1473	-1746	
1474	1474	-817	
1475	1475	856	
1476	1476	950	
1477	1477	-706	
1478	1478	-1532	
1479	1479	-159	
1480	1480	1142	
1481	1481	470	
1482	1482	-1228	
1483	1483	-985	
1484	1484	745	
1485	1485	1230	
1486	1486	-416	
1487	1487	-1267	
1488	1488	266	
1489	1489	1427	
1490	1490	249	
1491	1491	-1180	
1492	1492	-44	
1493	1493	1439	
1494	1494	492	
1495	1495	-979	
1496	1496	-88	
1497	1497	1234	
1498	1498	409	
1499	1499	-936	
1500	1500	53	
1501	1501	1472	
1502	1502	412	
1503	1503	-934	
1504	1504	483	
1505	1505	1341	
1506	1506	-78	
1507	1507	-857	
1508	1508	962	
1509	1509	1010	
1510	1510	-786	
1511	1511	-308	
1512	1512	1256	
1513	1513	116	
1514	1514	-982	
1515	1515	487	
1516	1516	964	
1517	1517	-852	
1518	1518	-345	
1519	1519	1109	
1520	1520	-107	
1521	1521	-1007	
1522	1522	742	
1523	1523	421	
1524	1524	-1206	
1525	1525	136	
1526	1526	787	
1527	1527	-1093	
1528	1528	-447	
1529	1529	859	
1530	1530	-715	
1531	1531	-752	
1532	1532	857	
1533	1533	-594	
1534	1534	-1034	
1535	1535	763	
1536	1536	-329	
1537	1537	-1111	
1538	1538	671	
1539	1539	-315	
1540	1540	-1138	
1541	1541	752	
1542	1542	-402	
1543	1543	-1065	
1544	1544	739	
1545	1545	-488	
1546	1546	-833	
1547	1547	863	
1548	1548	-705	
1549	1549	-403	
1550	1550	917	
1551	1551	-924	
1552	1552	-21	
1553	1553	720	
1554	1554	-952	
1555	1555	669	
1556	1556	405	
1557	1557	-705	
1558	1558	1068	
1559	1559	-159	
1560	1560	-113	
1561	1561	1143	
1562	1562	-642	
1563	1563	698	
1564	1564	568	
1565	1565	-503	
1566	1566	1244	
1567	1567	-207	
1568	1568	369	
1569	1569	1005	
1570	1570	-426	
1571	1571	1176	
1572	1572	181	
1573	1573	309	
1574	1574	1222	
1575	1575	-383	
1576	1576	1275	
1577	1577	119	
1578	1578	455	
1579	1579	974	
1580	1580	-349	
1581	1581	1254	
1582	1582	-247	
1583	1583	778	
1584	1584	548	
1585	1585	-48	
1586	1586	1003	
1587	1587	-462	
1588	1588	969	
1589	1589	-126	
1590	1590	357	
1591	1591	325	
