Sample in Buffer	Sample in Window	ADC4_D
778	778	4	
779	779	-559	
780	780	-1665	
781	781	-1558	
782	782	-988	
783	783	-1177	
784	784	-521	
785	785	643	
786	786	1071	
787	787	-44	
788	788	250	
789	789	936	
790	790	401	
791	791	-840	
792	792	-845	
793	793	250	
794	794	-1267	
795	795	-1254	
796	796	447	
797	797	417	
798	798	898	
799	799	1845	
800	800	1107	
801	801	1168	
802	802	1474	
803	803	789	
804	804	1296	
805	805	1728	
806	806	1331	
807	807	2068	
808	808	1592	
809	809	-424	
810	810	288	
811	811	259	
812	812	-1258	
813	813	-1017	
814	814	-193	
815	815	189	
816	816	-757	
817	817	-4	
818	818	960	
819	819	1010	
820	820	508	
821	821	375	
822	822	10	
823	823	-1187	
824	824	-1659	
825	825	-1038	
826	826	-1397	
827	827	-1785	
828	828	-767	
829	829	169	
830	830	327	
831	831	-1610	
832	832	-1156	
833	833	-618	
834	834	-702	
835	835	-1458	
836	836	-1055	
837	837	345	
838	838	1906	
839	839	2431	
840	840	2688	
841	841	3513	
842	842	1745	
843	843	1812	
844	844	-36	
845	845	343	
846	846	98	
847	847	-689	
848	848	627	
849	849	-311	
850	850	275	
851	851	-1492	
852	852	-1655	
853	853	-1035	
854	854	-977	
855	855	-1109	
856	856	-883	
857	857	400	
858	858	-754	
859	859	-936	
860	860	-401	
861	861	-683	
862	862	257	
863	863	-1636	
864	864	-2049	
865	865	-38	
866	866	-847	
867	867	316	
868	868	645	
869	869	-40	
870	870	2593	
871	871	3355	
872	872	1083	
873	873	928	
874	874	1213	
875	875	2126	
876	876	2306	
877	877	2048	
878	878	1353	
879	879	1638	
880	880	2228	
881	881	1225	
882	882	-65	
883	883	58	
884	884	-710	
885	885	-1636	
886	886	-512	
887	887	-1310	
888	888	-1395	
889	889	-1513	
890	890	-1254	
891	891	-843	
892	892	-462	
893	893	-497	
894	894	181	
895	895	1711	
896	896	3857	
897	897	2614	
898	898	344	
899	899	-242	
900	900	-2382	
901	901	-2956	
902	902	-2157	
903	903	-1118	
904	904	-588	
905	905	448	
906	906	964	
907	907	-411	
908	908	-1996	
909	909	-1173	
910	910	-1606	
911	911	-1342	
912	912	-1116	
913	913	-1453	
914	914	-2790	
915	915	-3164	
916	916	-2306	
917	917	-1365	
918	918	1172	
919	919	2646	
920	920	2138	
921	921	1551	
922	922	1355	
